record_id,source,item_label,category,material_family,material_keywords,weight_kg,weight_kg_filled,weight_imputed,width_cm,depth_cm,height_cm,volume_l,size_bin,weight_bin,missing_dimensions,missing_weight,missing_materials,url,product_url
s69590741,IKEA,storage_organization_shelving_furniture_bookshelves_bookcases,storage organization shelving furniture bookshelves bookcases,mixed,"particleboard,paint,plastic,edging,fiberboard,paint,paint,particleboard,paint,melamine,foil,particleboard,paint,melamine,foil,plastic,edging,particle,and,fiberboard,with,honeycomb,paper,filling,100,recycled,paper,particleboard,fiberboard,honeycomb,structure,paper,filling,100,recycled,paint,paint,plastic,edging,particleboard,paint,paint,plastic,edging,fiberboard,paint,particleboard,paper,foil,paper,edging,particleboard,paper,foil,fiberboard,paint,paper,foil,aluminium,min,70,recycled,aluminium,min,70,recycled,epoxy,powder,coating,tempered,glass,fiberboard,acrylic,paint,paper,foil,steel,galvanized",38.30130848,38.30130848,False,160.02,111.12,201.93,3590.6026252320007,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/billy-hoegbo-bookcase-comb-w-foldable-table-white__1417097_pe975855_s5.jpg,https://www.ikea.com/us/en/p/billy-hoegbo-bookcase-comb-w-foldable-table-white-s69590741/
30477331,IKEA,storage_organization_shelving_furniture_bookshelves_bookcases,storage organization shelving furniture bookshelves bookcases,mixed,"particleboard,paper,foil,plastic,edging,particleboard,paper,foil,fiberboard,paint,paper,foil",14.68730896,14.68730896,False,40.01,27.94,106.05,118.55111036999999,large,medium,False,False,False,https://www.ikea.com/us/en/images/products/billy-bookcase-black-oak-effect__1097069_pe864701_s5.jpg,https://www.ikea.com/us/en/p/billy-bookcase-black-oak-effect-30477331/
s29281066,IKEA,storage_organization_shelving_furniture_bookshelves_bookcases,storage organization shelving furniture bookshelves bookcases,unknown,,,45.0,True,80.01,29.84,201.93,482.107551912,extra_large,very_heavy,False,True,True,https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-white__0667808_pe714092_s5.jpg,https://www.ikea.com/us/en/p/billy-oxberg-bookcase-with-doors-white-s29281066/
s09384051,IKEA,storage_organization_shelving_furniture_bookshelves_bookcases,storage organization shelving furniture bookshelves bookcases,mixed,"solid,pine,adhesive,stain,clear,acrylic,lacquer,fiberboard,solid,pine,stain,clear,acrylic,lacquer,tempered,glass,solid,pine,fiberboard",28.3495,28.3495,False,269.88,37.15,196.85,1973.6263676999997,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/hemnes-storage-combination-w-doors-drawers-white-stain-light-brown__0824724_pe776180_s5.jpg,https://www.ikea.com/us/en/p/hemnes-storage-combination-w-doors-drawers-white-stain-light-brown-s09384051/
s39581880,IKEA,storage_organization_shelving_furniture_bookshelves_bookcases,storage organization shelving furniture bookshelves bookcases,mixed,"particleboard,paper,foil,plastic,edging,particleboard,paper,foil,fiberboard,paint,paper,foil,particleboard,paper,foil,plastic,edging,plastic,edging,paper,foil,particleboard,paper,foil,plastic,edging,plastic,edging,paper,foil,paper,edging,particleboard,paper,foil,acrylic,paint",39.74373104,39.74373104,False,80.01,27.94,236.85,529.47329589,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/billy-bookcase-with-height-extension-unit-brown-walnut-effect__1269128_pe929017_s5.jpg,https://www.ikea.com/us/en/p/billy-bookcase-with-height-extension-unit-brown-walnut-effect-s39581880/
40371763,IKEA,storage_organization_shelving_furniture_bookshelves_bookcases,storage organization shelving furniture bookshelves bookcases,mixed,"solid,pine,adhesive,stain,clear,acrylic,lacquer,fiberboard",21.49118896,21.49118896,False,48.9,37.15,196.85,357.60459975,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/hemnes-bookcase-white-stain__0644279_pe702557_s5.jpg,https://www.ikea.com/us/en/p/hemnes-bookcase-white-stain-40371763/
s89581514,IKEA,storage_organization_shelving_furniture_bookshelves_bookcases,storage organization shelving furniture bookshelves bookcases,mixed,"particleboard,paper,foil,paper,edging,particleboard,paper,foil,fiberboard,paint,paper,foil",38.30130848,38.30130848,False,160.02,27.94,201.93,902.8207104840002,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/billy-bookcase-white__0644156_pe702452_s5.jpg,https://www.ikea.com/us/en/p/billy-bookcase-white-s89581514/
s59483534,IKEA,storage_organization_shelving_furniture_bookshelves_bookcases,storage organization shelving furniture bookshelves bookcases,mixed,"particleboard,paper,foil,plastic,edging,particleboard,paper,foil,fiberboard,paint,paper,foil,particleboard,paper,foil,plastic,edging,plastic,edging,paper,foil,particleboard,paper,foil,plastic,edging,plastic,edging,paper,foil,paper,edging,particleboard,paper,foil,acrylic,paint",39.43528848,39.43528848,False,200.03,27.94,236.85,1323.71632767,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/billy-bookcase-comb-w-extension-units-black-oak-effect__1099572_pe865779_s5.jpg,https://www.ikea.com/us/en/p/billy-bookcase-comb-w-extension-units-black-oak-effect-s59483534/
s19483277,IKEA,storage_organization_shelving_furniture_bookshelves_bookcases,storage organization shelving furniture bookshelves bookcases,mixed,"particleboard,paper,foil,plastic,edging,particleboard,paper,foil,fiberboard,paint,paper,foil,fiberboard,paper,foil,plastic,edging,paper,foil,plastic,edging,fiberboard,paper,foil",22.70681552,22.70681552,False,80.01,29.84,106.05,253.19420531999998,large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-with-doors-black-oak-effect__1096920_pe864595_s5.jpg,https://www.ikea.com/us/en/p/billy-oxberg-bookcase-with-doors-black-oak-effect-s19483277/
s79575957,IKEA,storage_organization_shelving_furniture_bookshelves_bookcases,storage organization shelving furniture bookshelves bookcases,mixed,"particleboard,paper,foil,plastic,edging,plastic,edging,particleboard,paper,foil,fiberboard,acrylic,paint,fiberboard,paper,foil,plastic,edging,plastic,edging,fiberboard,paper,foil,particleboard,paper,foil,plastic,edging,plastic,edging,particleboard,paper,foil,fiberboard,acrylic,paint,fiberboard,paper,foil,plastic,edging,plastic,edging,tempered,glass,particleboard,plastic,foil",21.999212,21.999212,False,279.08,46.04,199.07,2557.8192158239995,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/hauga-storage-combination-white__1384179_pe962889_s5.jpg,https://www.ikea.com/us/en/p/hauga-storage-combination-white-s79575957/
s89570370,IKEA,storage_organization_shelving_furniture_bookshelves_bookcases,storage organization shelving furniture bookshelves bookcases,mixed,"particleboard,paper,foil,paper,edging,particleboard,paper,foil,fiberboard,paint,paper,foil,particleboard,paper,foil,plastic,edging,plastic,edging,particleboard,plastic,foil,paper,foil,plastic,edging,plastic,edging,fiberboard,paper,foil,plastic,foil",38.30130848,38.30130848,False,80.01,29.84,201.93,482.107551912,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/billy-bookcase-with-drawer-white__1124508_pe875187_s5.jpg,https://www.ikea.com/us/en/p/billy-bookcase-with-drawer-white-s89570370/
s69581529,IKEA,storage_organization_shelving_furniture_bookshelves_bookcases,storage organization shelving furniture bookshelves bookcases,mixed,"particleboard,paper,foil,paper,edging,particleboard,paper,foil,fiberboard,paint,paper,foil,fiberboard,paper,foil,paper,foil,plastic,edging,fiberboard,paper,foil,tempered,glass",38.30130848,38.30130848,False,160.02,29.84,201.93,964.215103824,extra_large,heavy,False,False,False,https://www.ikea.com/us/en/images/products/billy-oxberg-bookcase-comb-w-glass-doors-white__1101228_pe866394_s5.jpg,https://www.ikea.com/us/en/p/billy-oxberg-bookcase-comb-w-glass-doors-white-s69581529/
